================ Training Loss (Sat Jul 31 10:12:54 2021) ================
================ Training Loss (Sat Jul 31 10:13:39 2021) ================
================ Training Loss (Sat Jul 31 10:14:37 2021) ================
================ Training Loss (Sat Jul 31 10:15:42 2021) ================
================ Training Loss (Sat Jul 31 10:19:43 2021) ================
================ Training Loss (Sat Jul 31 10:20:26 2021) ================
================ Training Loss (Sat Jul 31 10:23:46 2021) ================
================ Training Loss (Sat Jul 31 10:24:52 2021) ================
================ Training Loss (Sat Jul 31 10:26:00 2021) ================
================ Training Loss (Sat Jul 31 10:27:26 2021) ================
================ Training Loss (Sat Jul 31 10:31:02 2021) ================
================ Training Loss (Sat Jul 31 10:38:26 2021) ================
================ Training Loss (Sat Jul 31 10:42:33 2021) ================
================ Training Loss (Sat Jul 31 10:46:18 2021) ================
================ Training Loss (Sat Jul 31 10:49:00 2021) ================
================ Training Loss (Sat Jul 31 10:50:17 2021) ================
================ Training Loss (Sat Jul 31 10:50:52 2021) ================
================ Training Loss (Sat Jul 31 10:52:51 2021) ================
(epoch: 1, iters: 80, time: 0.137, data: 9.528) loss: 3.211 
(epoch: 2, iters: 560, time: 0.134, data: 3.352) loss: 2.212 
(epoch: 2, iters: 640, time: 0.135, data: 2.729) loss: 2.333 
(epoch: 2, iters: 720, time: 0.133, data: 1.778) loss: 1.959 
(epoch: 2, iters: 800, time: 0.129, data: 1.799) loss: 1.994 
(epoch: 3, iters: 80, time: 0.137, data: 10.251) loss: 2.113 
(epoch: 3, iters: 160, time: 0.136, data: 6.891) loss: 1.957 
(epoch: 3, iters: 240, time: 0.134, data: 1.645) loss: 2.124 
(epoch: 3, iters: 320, time: 0.133, data: 2.388) loss: 1.976 
(epoch: 3, iters: 400, time: 0.143, data: 1.638) loss: 2.073 
(epoch: 3, iters: 480, time: 0.132, data: 7.067) loss: 1.980 
(epoch: 3, iters: 560, time: 0.134, data: 4.065) loss: 1.910 
(epoch: 3, iters: 640, time: 0.141, data: 4.663) loss: 1.925 
(epoch: 3, iters: 720, time: 0.129, data: 2.052) loss: 2.045 
(epoch: 3, iters: 800, time: 0.121, data: 2.615) loss: 1.959 
(epoch: 4, iters: 80, time: 0.133, data: 8.480) loss: 1.875 
(epoch: 4, iters: 160, time: 0.135, data: 2.229) loss: 1.993 
(epoch: 4, iters: 240, time: 0.135, data: 2.420) loss: 2.091 
(epoch: 4, iters: 320, time: 0.134, data: 7.218) loss: 1.911 
(epoch: 4, iters: 400, time: 0.137, data: 2.949) loss: 1.787 
(epoch: 4, iters: 480, time: 0.131, data: 8.189) loss: 1.845 
(epoch: 4, iters: 560, time: 0.130, data: 2.113) loss: 1.680 
(epoch: 4, iters: 640, time: 0.134, data: 3.441) loss: 2.056 
(epoch: 4, iters: 720, time: 0.136, data: 1.950) loss: 1.931 
(epoch: 4, iters: 800, time: 0.130, data: 2.570) loss: 1.796 
(epoch: 5, iters: 80, time: 0.130, data: 9.196) loss: 1.908 
(epoch: 5, iters: 160, time: 0.131, data: 2.136) loss: 1.657 
(epoch: 5, iters: 240, time: 0.134, data: 2.244) loss: 1.436 
(epoch: 5, iters: 320, time: 0.133, data: 2.605) loss: 1.683 
(epoch: 5, iters: 400, time: 0.133, data: 2.728) loss: 2.034 
(epoch: 5, iters: 480, time: 0.130, data: 3.948) loss: 1.678 
(epoch: 5, iters: 560, time: 0.129, data: 3.945) loss: 1.846 
(epoch: 5, iters: 640, time: 0.127, data: 11.043) loss: 1.588 
(epoch: 5, iters: 720, time: 0.129, data: 2.984) loss: 1.612 
(epoch: 5, iters: 800, time: 0.134, data: 7.281) loss: 1.823 
(epoch: 6, iters: 80, time: 0.148, data: 9.522) loss: 1.626 
(epoch: 6, iters: 160, time: 0.132, data: 12.017) loss: 1.827 
(epoch: 6, iters: 240, time: 0.134, data: 5.313) loss: 1.698 
(epoch: 6, iters: 320, time: 0.132, data: 2.548) loss: 1.774 
(epoch: 6, iters: 400, time: 0.130, data: 2.834) loss: 1.914 
(epoch: 6, iters: 480, time: 0.131, data: 2.885) loss: 1.567 
(epoch: 6, iters: 560, time: 0.130, data: 1.849) loss: 1.769 
(epoch: 6, iters: 640, time: 0.134, data: 3.644) loss: 1.912 
(epoch: 6, iters: 720, time: 0.129, data: 4.995) loss: 1.760 
(epoch: 6, iters: 800, time: 0.127, data: 4.124) loss: 1.849 
(epoch: 7, iters: 80, time: 0.134, data: 11.236) loss: 1.694 
(epoch: 7, iters: 160, time: 0.133, data: 2.648) loss: 1.620 
(epoch: 7, iters: 240, time: 0.136, data: 1.553) loss: 1.981 
(epoch: 7, iters: 320, time: 0.131, data: 3.448) loss: 1.621 
(epoch: 7, iters: 400, time: 0.134, data: 4.461) loss: 2.075 
(epoch: 7, iters: 480, time: 0.132, data: 2.023) loss: 1.901 
(epoch: 7, iters: 560, time: 0.129, data: 1.938) loss: 1.380 
(epoch: 7, iters: 640, time: 0.139, data: 2.961) loss: 1.746 
(epoch: 7, iters: 720, time: 0.130, data: 6.133) loss: 1.635 
(epoch: 7, iters: 800, time: 0.131, data: 9.329) loss: 1.841 
(epoch: 8, iters: 80, time: 0.132, data: 17.845) loss: 1.687 
(epoch: 8, iters: 160, time: 0.130, data: 4.518) loss: 1.712 
(epoch: 8, iters: 240, time: 0.133, data: 1.354) loss: 1.787 
(epoch: 8, iters: 320, time: 0.140, data: 4.905) loss: 1.871 
(epoch: 8, iters: 400, time: 0.132, data: 3.317) loss: 1.753 
(epoch: 8, iters: 480, time: 0.132, data: 2.229) loss: 1.544 
(epoch: 8, iters: 560, time: 0.125, data: 3.744) loss: 1.503 
(epoch: 8, iters: 640, time: 0.135, data: 2.320) loss: 1.512 
(epoch: 8, iters: 720, time: 0.131, data: 3.168) loss: 1.548 
(epoch: 8, iters: 800, time: 0.127, data: 3.370) loss: 1.585 
(epoch: 9, iters: 80, time: 0.132, data: 10.097) loss: 1.275 
(epoch: 9, iters: 160, time: 0.135, data: 3.116) loss: 1.673 
(epoch: 9, iters: 240, time: 0.132, data: 2.657) loss: 1.579 
(epoch: 9, iters: 320, time: 0.136, data: 4.108) loss: 1.538 
(epoch: 9, iters: 400, time: 0.137, data: 6.329) loss: 1.643 
(epoch: 9, iters: 480, time: 0.135, data: 2.935) loss: 1.427 
(epoch: 9, iters: 560, time: 0.128, data: 3.546) loss: 1.247 
(epoch: 9, iters: 640, time: 0.135, data: 1.746) loss: 1.961 
(epoch: 9, iters: 720, time: 0.133, data: 2.765) loss: 1.426 
(epoch: 9, iters: 800, time: 0.123, data: 7.240) loss: 1.261 
(epoch: 10, iters: 80, time: 0.130, data: 14.996) loss: 1.591 
(epoch: 10, iters: 160, time: 0.131, data: 2.707) loss: 1.776 
(epoch: 10, iters: 240, time: 0.131, data: 1.565) loss: 1.623 
(epoch: 10, iters: 320, time: 0.137, data: 4.564) loss: 1.316 
(epoch: 10, iters: 400, time: 0.133, data: 5.236) loss: 1.573 
(epoch: 10, iters: 480, time: 0.131, data: 1.326) loss: 1.313 
(epoch: 10, iters: 560, time: 0.129, data: 2.814) loss: 1.508 
(epoch: 10, iters: 640, time: 0.126, data: 2.554) loss: 2.138 
(epoch: 10, iters: 720, time: 0.135, data: 5.966) loss: 1.847 
(epoch: 10, iters: 800, time: 0.125, data: 6.118) loss: 1.467 
(epoch: 11, iters: 80, time: 0.135, data: 14.443) loss: 1.533 
(epoch: 11, iters: 160, time: 0.136, data: 3.430) loss: 1.484 
(epoch: 11, iters: 240, time: 0.134, data: 3.304) loss: 1.415 
(epoch: 11, iters: 320, time: 0.139, data: 1.181) loss: 1.926 
(epoch: 11, iters: 400, time: 0.137, data: 6.545) loss: 1.254 
(epoch: 11, iters: 480, time: 0.131, data: 1.646) loss: 1.665 
(epoch: 11, iters: 560, time: 0.132, data: 9.427) loss: 1.881 
(epoch: 11, iters: 640, time: 0.133, data: 4.176) loss: 1.215 
(epoch: 11, iters: 720, time: 0.140, data: 4.769) loss: 2.002 
(epoch: 11, iters: 800, time: 0.132, data: 6.720) loss: 1.256 
(epoch: 12, iters: 80, time: 0.123, data: 10.841) loss: 1.472 
(epoch: 12, iters: 160, time: 0.130, data: 5.411) loss: 1.612 
(epoch: 12, iters: 240, time: 0.128, data: 3.946) loss: 1.329 
(epoch: 12, iters: 320, time: 0.131, data: 1.298) loss: 1.266 
(epoch: 12, iters: 400, time: 0.132, data: 4.060) loss: 1.461 
(epoch: 12, iters: 480, time: 0.129, data: 2.839) loss: 1.307 
(epoch: 12, iters: 560, time: 0.127, data: 1.810) loss: 1.875 
(epoch: 12, iters: 640, time: 0.130, data: 3.218) loss: 1.766 
(epoch: 12, iters: 720, time: 0.139, data: 1.181) loss: 1.810 
(epoch: 12, iters: 800, time: 0.128, data: 2.469) loss: 1.679 
(epoch: 13, iters: 80, time: 0.135, data: 10.839) loss: 1.510 
(epoch: 13, iters: 160, time: 0.133, data: 2.951) loss: 1.477 
(epoch: 13, iters: 240, time: 0.123, data: 2.527) loss: 1.797 
(epoch: 13, iters: 320, time: 0.130, data: 3.207) loss: 1.166 
(epoch: 13, iters: 400, time: 0.130, data: 4.373) loss: 1.449 
(epoch: 13, iters: 480, time: 0.132, data: 3.459) loss: 1.093 
(epoch: 13, iters: 560, time: 0.125, data: 3.996) loss: 1.374 
(epoch: 13, iters: 640, time: 0.133, data: 2.374) loss: 1.376 
(epoch: 13, iters: 720, time: 0.134, data: 2.726) loss: 1.511 
(epoch: 13, iters: 800, time: 0.121, data: 2.455) loss: 1.458 
(epoch: 14, iters: 80, time: 0.132, data: 9.293) loss: 1.292 
(epoch: 14, iters: 160, time: 0.136, data: 2.444) loss: 1.516 
(epoch: 14, iters: 240, time: 0.131, data: 2.871) loss: 1.390 
(epoch: 14, iters: 320, time: 0.129, data: 3.476) loss: 1.127 
(epoch: 14, iters: 400, time: 0.137, data: 2.204) loss: 1.614 
(epoch: 14, iters: 480, time: 0.135, data: 1.921) loss: 1.695 
(epoch: 14, iters: 560, time: 0.131, data: 8.187) loss: 1.433 
(epoch: 14, iters: 640, time: 0.131, data: 2.678) loss: 1.373 
(epoch: 14, iters: 720, time: 0.135, data: 2.656) loss: 1.235 
(epoch: 14, iters: 800, time: 0.129, data: 5.594) loss: 1.343 
(epoch: 15, iters: 80, time: 0.135, data: 11.216) loss: 1.636 
(epoch: 15, iters: 160, time: 0.134, data: 6.941) loss: 1.578 
(epoch: 15, iters: 240, time: 0.126, data: 3.329) loss: 1.661 
(epoch: 15, iters: 320, time: 0.128, data: 2.880) loss: 0.971 
(epoch: 15, iters: 400, time: 0.132, data: 7.137) loss: 1.388 
(epoch: 15, iters: 480, time: 0.133, data: 2.702) loss: 1.316 
(epoch: 15, iters: 560, time: 0.135, data: 6.728) loss: 1.425 
(epoch: 15, iters: 640, time: 0.135, data: 5.284) loss: 1.348 
(epoch: 15, iters: 720, time: 0.138, data: 2.096) loss: 1.256 
(epoch: 15, iters: 800, time: 0.120, data: 5.084) loss: 1.220 
(epoch: 16, iters: 80, time: 0.135, data: 9.073) loss: 1.133 
(epoch: 16, iters: 160, time: 0.134, data: 2.818) loss: 1.624 
(epoch: 16, iters: 240, time: 0.127, data: 7.883) loss: 1.246 
(epoch: 16, iters: 320, time: 0.132, data: 3.121) loss: 1.674 
(epoch: 16, iters: 400, time: 0.123, data: 1.760) loss: 1.431 
(epoch: 16, iters: 480, time: 0.133, data: 2.649) loss: 1.787 
(epoch: 16, iters: 560, time: 0.133, data: 1.817) loss: 1.512 
(epoch: 16, iters: 640, time: 0.135, data: 2.854) loss: 1.818 
(epoch: 16, iters: 720, time: 0.130, data: 1.294) loss: 1.338 
(epoch: 16, iters: 800, time: 0.128, data: 5.978) loss: 1.281 
(epoch: 17, iters: 80, time: 0.128, data: 12.055) loss: 1.003 
(epoch: 17, iters: 160, time: 0.135, data: 2.536) loss: 0.929 
(epoch: 17, iters: 240, time: 0.132, data: 2.330) loss: 1.509 
(epoch: 17, iters: 320, time: 0.134, data: 1.851) loss: 1.516 
(epoch: 17, iters: 400, time: 0.135, data: 8.859) loss: 1.308 
(epoch: 17, iters: 480, time: 0.136, data: 2.534) loss: 1.442 
(epoch: 17, iters: 560, time: 0.134, data: 2.527) loss: 1.489 
(epoch: 17, iters: 640, time: 0.135, data: 3.059) loss: 1.125 
(epoch: 17, iters: 720, time: 0.129, data: 3.055) loss: 1.751 
(epoch: 17, iters: 800, time: 0.127, data: 2.383) loss: 1.130 
(epoch: 18, iters: 80, time: 0.131, data: 13.156) loss: 1.196 
(epoch: 18, iters: 160, time: 0.132, data: 1.616) loss: 1.223 
(epoch: 18, iters: 240, time: 0.132, data: 2.267) loss: 1.106 
(epoch: 18, iters: 320, time: 0.131, data: 4.937) loss: 1.824 
(epoch: 18, iters: 400, time: 0.129, data: 2.572) loss: 1.292 
(epoch: 18, iters: 480, time: 0.124, data: 10.416) loss: 1.379 
(epoch: 18, iters: 560, time: 0.128, data: 3.830) loss: 1.529 
(epoch: 18, iters: 640, time: 0.136, data: 2.571) loss: 1.234 
(epoch: 18, iters: 720, time: 0.138, data: 3.396) loss: 1.501 
(epoch: 18, iters: 800, time: 0.127, data: 2.468) loss: 1.615 
(epoch: 19, iters: 80, time: 0.137, data: 14.683) loss: 1.323 
(epoch: 19, iters: 160, time: 0.134, data: 4.616) loss: 1.336 
(epoch: 19, iters: 240, time: 0.137, data: 2.316) loss: 1.579 
(epoch: 19, iters: 320, time: 0.135, data: 4.345) loss: 1.969 
(epoch: 19, iters: 400, time: 0.129, data: 13.432) loss: 1.641 
(epoch: 19, iters: 480, time: 0.142, data: 2.645) loss: 0.953 
(epoch: 19, iters: 560, time: 0.132, data: 1.712) loss: 1.231 
(epoch: 19, iters: 640, time: 0.133, data: 2.400) loss: 1.222 
(epoch: 19, iters: 720, time: 0.130, data: 2.569) loss: 1.134 
(epoch: 19, iters: 800, time: 0.128, data: 3.680) loss: 1.216 
(epoch: 20, iters: 80, time: 0.132, data: 9.030) loss: 1.439 
(epoch: 20, iters: 160, time: 0.132, data: 2.643) loss: 0.833 
(epoch: 20, iters: 240, time: 0.129, data: 2.125) loss: 1.093 
(epoch: 20, iters: 320, time: 0.132, data: 3.525) loss: 1.197 
(epoch: 20, iters: 400, time: 0.136, data: 2.798) loss: 1.032 
(epoch: 20, iters: 480, time: 0.134, data: 2.698) loss: 1.105 
(epoch: 20, iters: 560, time: 0.130, data: 2.235) loss: 1.010 
(epoch: 20, iters: 640, time: 0.130, data: 2.605) loss: 0.922 
(epoch: 20, iters: 720, time: 0.123, data: 2.746) loss: 1.014 
(epoch: 20, iters: 800, time: 0.126, data: 2.679) loss: 1.680 
(epoch: 21, iters: 80, time: 0.137, data: 8.331) loss: 0.883 
(epoch: 21, iters: 160, time: 0.133, data: 4.007) loss: 1.157 
(epoch: 21, iters: 240, time: 0.131, data: 2.217) loss: 1.134 
(epoch: 21, iters: 320, time: 0.128, data: 2.021) loss: 1.209 
(epoch: 21, iters: 400, time: 0.140, data: 3.281) loss: 0.996 
(epoch: 21, iters: 480, time: 0.128, data: 3.191) loss: 1.362 
(epoch: 21, iters: 560, time: 0.135, data: 2.944) loss: 1.412 
(epoch: 21, iters: 640, time: 0.130, data: 1.112) loss: 0.538 
(epoch: 21, iters: 720, time: 0.133, data: 1.634) loss: 1.387 
(epoch: 21, iters: 800, time: 0.128, data: 7.567) loss: 1.442 
(epoch: 22, iters: 80, time: 0.126, data: 9.517) loss: 1.225 
(epoch: 22, iters: 160, time: 0.133, data: 3.646) loss: 1.391 
(epoch: 22, iters: 240, time: 0.132, data: 1.258) loss: 1.312 
(epoch: 22, iters: 320, time: 0.132, data: 5.236) loss: 0.976 
(epoch: 22, iters: 400, time: 0.131, data: 3.871) loss: 1.482 
(epoch: 22, iters: 480, time: 0.134, data: 4.104) loss: 1.569 
(epoch: 22, iters: 560, time: 0.135, data: 4.108) loss: 1.178 
(epoch: 22, iters: 640, time: 0.125, data: 3.647) loss: 1.642 
(epoch: 22, iters: 720, time: 0.136, data: 2.303) loss: 1.149 
(epoch: 22, iters: 800, time: 0.130, data: 3.577) loss: 1.057 
(epoch: 23, iters: 80, time: 0.139, data: 14.946) loss: 1.249 
(epoch: 23, iters: 160, time: 0.133, data: 2.214) loss: 1.294 
(epoch: 23, iters: 240, time: 0.135, data: 1.758) loss: 1.272 
(epoch: 23, iters: 320, time: 0.132, data: 2.896) loss: 0.763 
(epoch: 23, iters: 400, time: 0.130, data: 2.958) loss: 0.962 
(epoch: 23, iters: 480, time: 0.129, data: 4.099) loss: 1.266 
(epoch: 23, iters: 560, time: 0.139, data: 4.657) loss: 1.038 
(epoch: 23, iters: 640, time: 0.135, data: 2.819) loss: 1.311 
(epoch: 23, iters: 720, time: 0.132, data: 2.782) loss: 0.712 
(epoch: 23, iters: 800, time: 0.126, data: 3.967) loss: 0.954 
(epoch: 24, iters: 80, time: 0.127, data: 10.314) loss: 1.222 
(epoch: 24, iters: 160, time: 0.135, data: 7.194) loss: 1.109 
(epoch: 24, iters: 240, time: 0.135, data: 1.040) loss: 0.925 
(epoch: 24, iters: 320, time: 0.131, data: 1.986) loss: 1.265 
(epoch: 24, iters: 400, time: 0.137, data: 2.828) loss: 1.046 
(epoch: 24, iters: 480, time: 0.131, data: 7.210) loss: 1.278 
(epoch: 24, iters: 560, time: 0.132, data: 1.905) loss: 1.730 
(epoch: 24, iters: 640, time: 0.129, data: 4.497) loss: 1.326 
(epoch: 24, iters: 720, time: 0.126, data: 2.045) loss: 1.347 
(epoch: 24, iters: 800, time: 0.130, data: 2.232) loss: 1.318 
(epoch: 25, iters: 80, time: 0.127, data: 9.030) loss: 1.020 
(epoch: 25, iters: 160, time: 0.135, data: 5.463) loss: 0.952 
(epoch: 25, iters: 240, time: 0.138, data: 2.748) loss: 0.968 
(epoch: 25, iters: 320, time: 0.133, data: 5.721) loss: 0.887 
(epoch: 25, iters: 400, time: 0.135, data: 5.586) loss: 1.095 
(epoch: 25, iters: 480, time: 0.135, data: 2.974) loss: 1.098 
(epoch: 25, iters: 560, time: 0.132, data: 6.122) loss: 1.488 
(epoch: 25, iters: 640, time: 0.136, data: 4.046) loss: 0.882 
(epoch: 25, iters: 720, time: 0.133, data: 6.773) loss: 0.952 
(epoch: 25, iters: 800, time: 0.131, data: 2.495) loss: 1.014 
(epoch: 26, iters: 80, time: 0.134, data: 10.165) loss: 0.916 
(epoch: 26, iters: 160, time: 0.127, data: 3.401) loss: 1.191 
(epoch: 26, iters: 240, time: 0.129, data: 4.004) loss: 1.029 
(epoch: 26, iters: 320, time: 0.140, data: 2.474) loss: 0.690 
(epoch: 26, iters: 400, time: 0.125, data: 3.216) loss: 1.028 
(epoch: 26, iters: 480, time: 0.130, data: 2.373) loss: 1.192 
(epoch: 26, iters: 560, time: 0.130, data: 3.504) loss: 0.894 
(epoch: 26, iters: 640, time: 0.136, data: 3.075) loss: 0.853 
(epoch: 26, iters: 720, time: 0.137, data: 3.166) loss: 0.967 
(epoch: 26, iters: 800, time: 0.127, data: 4.134) loss: 1.265 
(epoch: 27, iters: 80, time: 0.131, data: 15.309) loss: 0.943 
(epoch: 27, iters: 160, time: 0.137, data: 1.887) loss: 1.369 
(epoch: 27, iters: 240, time: 0.132, data: 6.853) loss: 0.852 
(epoch: 27, iters: 320, time: 0.120, data: 3.496) loss: 1.266 
(epoch: 27, iters: 400, time: 0.128, data: 3.544) loss: 1.254 
(epoch: 27, iters: 480, time: 0.134, data: 1.976) loss: 0.908 
(epoch: 27, iters: 560, time: 0.130, data: 5.046) loss: 1.154 
(epoch: 27, iters: 640, time: 0.137, data: 2.525) loss: 0.946 
(epoch: 27, iters: 720, time: 0.129, data: 6.073) loss: 1.024 
(epoch: 27, iters: 800, time: 0.127, data: 3.914) loss: 1.277 
(epoch: 28, iters: 80, time: 0.135, data: 11.292) loss: 1.308 
(epoch: 28, iters: 160, time: 0.133, data: 6.829) loss: 1.372 
(epoch: 28, iters: 240, time: 0.136, data: 3.300) loss: 1.104 
(epoch: 28, iters: 320, time: 0.129, data: 5.431) loss: 1.092 
(epoch: 28, iters: 400, time: 0.130, data: 10.030) loss: 1.140 
(epoch: 28, iters: 480, time: 0.133, data: 2.221) loss: 1.268 
(epoch: 28, iters: 560, time: 0.136, data: 3.931) loss: 1.105 
(epoch: 28, iters: 640, time: 0.136, data: 1.976) loss: 1.058 
(epoch: 28, iters: 720, time: 0.133, data: 6.328) loss: 1.231 
(epoch: 28, iters: 800, time: 0.127, data: 2.182) loss: 1.514 
(epoch: 29, iters: 80, time: 0.128, data: 9.729) loss: 1.486 
(epoch: 29, iters: 160, time: 0.133, data: 2.835) loss: 0.834 
(epoch: 29, iters: 240, time: 0.127, data: 1.394) loss: 1.277 
(epoch: 29, iters: 320, time: 0.129, data: 4.510) loss: 0.751 
(epoch: 29, iters: 400, time: 0.135, data: 6.553) loss: 1.073 
(epoch: 29, iters: 480, time: 0.132, data: 3.301) loss: 1.297 
(epoch: 29, iters: 560, time: 0.130, data: 3.402) loss: 1.101 
(epoch: 29, iters: 640, time: 0.138, data: 3.509) loss: 1.153 
(epoch: 29, iters: 720, time: 0.129, data: 2.202) loss: 0.923 
(epoch: 29, iters: 800, time: 0.122, data: 2.044) loss: 0.939 
(epoch: 30, iters: 80, time: 0.129, data: 10.194) loss: 0.981 
(epoch: 30, iters: 160, time: 0.133, data: 6.024) loss: 0.777 
(epoch: 30, iters: 240, time: 0.132, data: 3.310) loss: 1.538 
(epoch: 30, iters: 320, time: 0.134, data: 1.623) loss: 1.705 
(epoch: 30, iters: 400, time: 0.136, data: 4.793) loss: 0.997 
(epoch: 30, iters: 480, time: 0.129, data: 7.685) loss: 1.263 
(epoch: 30, iters: 560, time: 0.133, data: 6.113) loss: 1.442 
(epoch: 30, iters: 640, time: 0.134, data: 4.868) loss: 1.218 
(epoch: 30, iters: 720, time: 0.130, data: 3.844) loss: 0.783 
(epoch: 30, iters: 800, time: 0.126, data: 2.563) loss: 0.921 
(epoch: 31, iters: 80, time: 0.133, data: 10.496) loss: 1.042 
(epoch: 31, iters: 160, time: 0.134, data: 4.719) loss: 0.885 
(epoch: 31, iters: 240, time: 0.129, data: 3.870) loss: 0.662 
(epoch: 31, iters: 320, time: 0.133, data: 2.470) loss: 1.908 
(epoch: 31, iters: 400, time: 0.136, data: 1.855) loss: 0.660 
(epoch: 31, iters: 480, time: 0.128, data: 2.223) loss: 0.862 
(epoch: 31, iters: 560, time: 0.130, data: 6.275) loss: 1.249 
(epoch: 31, iters: 640, time: 0.131, data: 4.418) loss: 1.241 
(epoch: 31, iters: 720, time: 0.130, data: 1.291) loss: 0.821 
(epoch: 31, iters: 800, time: 0.122, data: 2.747) loss: 0.989 
(epoch: 32, iters: 80, time: 0.128, data: 15.291) loss: 1.374 
(epoch: 32, iters: 160, time: 0.137, data: 3.084) loss: 1.100 
(epoch: 32, iters: 240, time: 0.134, data: 4.838) loss: 0.666 
(epoch: 32, iters: 320, time: 0.132, data: 3.691) loss: 0.890 
(epoch: 32, iters: 400, time: 0.128, data: 3.100) loss: 0.942 
(epoch: 32, iters: 480, time: 0.131, data: 4.438) loss: 0.899 
(epoch: 32, iters: 560, time: 0.133, data: 1.953) loss: 0.717 
(epoch: 32, iters: 640, time: 0.135, data: 4.178) loss: 1.243 
(epoch: 32, iters: 720, time: 0.149, data: 2.417) loss: 0.939 
(epoch: 32, iters: 800, time: 0.122, data: 2.407) loss: 0.743 
(epoch: 33, iters: 80, time: 0.132, data: 9.089) loss: 1.186 
(epoch: 33, iters: 160, time: 0.136, data: 3.272) loss: 1.103 
(epoch: 33, iters: 240, time: 0.135, data: 5.722) loss: 1.250 
(epoch: 33, iters: 320, time: 0.134, data: 5.864) loss: 1.540 
(epoch: 33, iters: 400, time: 0.138, data: 3.890) loss: 1.341 
(epoch: 33, iters: 480, time: 0.122, data: 5.268) loss: 1.302 
(epoch: 33, iters: 560, time: 0.135, data: 2.726) loss: 0.900 
(epoch: 33, iters: 640, time: 0.130, data: 2.436) loss: 1.229 
(epoch: 33, iters: 720, time: 0.134, data: 2.099) loss: 0.602 
(epoch: 33, iters: 800, time: 0.121, data: 7.697) loss: 0.928 
(epoch: 34, iters: 80, time: 0.134, data: 9.742) loss: 1.055 
(epoch: 34, iters: 160, time: 0.131, data: 7.296) loss: 1.101 
(epoch: 34, iters: 240, time: 0.128, data: 2.612) loss: 0.717 
(epoch: 34, iters: 320, time: 0.135, data: 8.816) loss: 1.230 
(epoch: 34, iters: 400, time: 0.130, data: 4.652) loss: 0.906 
(epoch: 34, iters: 480, time: 0.129, data: 4.041) loss: 0.844 
(epoch: 34, iters: 560, time: 0.134, data: 5.223) loss: 1.340 
(epoch: 34, iters: 640, time: 0.134, data: 1.284) loss: 1.223 
